architecture,dataset,noise,alpha,run_id,loss,prefix_length,sampling_strategy,train_accuracy,test_accuracy,train_distance,test_distance,train_similarity_scaled,test_similarity_scaled,train_satisfiability,test_satisfiability,nr_epochs,training_time
LSTM,BPIC_2013_closed,10,0.45,2,LLL,1,temperature,0.9674107194,0.9752362967,1.6847457627,1.6666666667,0.7405445304,0.791453076,0.9779660702,0.9780701995,626,33.5916333189
LSTM,BPIC_2013_closed,10,0.45,2,LLL,1,greedy,0.9674107194,0.9752362967,1.3627118644,0.8026315789,0.7815259877,0.8822164428,0.9779660702,1.0,626,33.5916333189
LSTM,BPIC_2013_closed,10,0.45,2,LLL,2,temperature,0.9674107194,0.9752362967,1.106779661,0.649122807,0.870746257,0.9334213007,0.9474576116,0.9912281036,626,33.5916333189
LSTM,BPIC_2013_closed,10,0.45,2,LLL,2,greedy,0.9674107194,0.9752362967,0.7593220339,0.3771929825,0.8992035946,0.9607517796,0.9542372823,1.0,626,33.5916333189
LSTM,BPIC_2013_closed,10,0.45,2,LLL,3,temperature,0.9674107194,0.9752362967,0.8203389831,0.5307017544,0.9262889212,0.9542260115,0.8661016822,0.9912281036,626,33.5916333189
LSTM,BPIC_2013_closed,10,0.45,2,LLL,3,greedy,0.9674107194,0.9752362967,0.5084745763,0.2894736842,0.9461871101,0.9737170468,0.8711864352,1.0,626,33.5916333189
LSTM,BPIC_2013_closed,10,0.45,3,baseline,1,temperature,0.974534446,0.9724633545,1.7813559322,1.2368421053,0.7340140615,0.8071823151,0.8847457767,0.947368443,1552,52.9692664817
LSTM,BPIC_2013_closed,10,0.45,3,baseline,1,greedy,0.974534446,0.9724633545,1.3423728814,0.8464912281,0.7852225172,0.8740461774,0.9559322,1.0,1552,52.9692664817
LSTM,BPIC_2013_closed,10,0.45,3,baseline,2,temperature,0.974534446,0.9724633545,0.9610169492,0.6271929825,0.8818034703,0.9309327074,0.8372881413,0.947368443,1552,52.9692664817
LSTM,BPIC_2013_closed,10,0.45,3,baseline,2,greedy,0.974534446,0.9724633545,0.7033898305,0.4210526316,0.90910876,0.9524353154,0.8949152231,1.0,1552,52.9692664817
LSTM,BPIC_2013_closed,10,0.45,3,baseline,3,temperature,0.974534446,0.9724633545,0.5254237288,0.5175438596,0.9490237612,0.9549817616,0.8118643761,0.9517543912,1552,52.9692664817
LSTM,BPIC_2013_closed,10,0.45,3,baseline,3,greedy,0.974534446,0.9724633545,0.4474576271,0.298245614,0.9549905806,0.9722550585,0.8338983059,0.9956140518,1552,52.9692664817
LSTM,BPIC_2013_closed,10,0.45,3,GLL,1,temperature,0.9564668417,0.9291329086,2.7389830508,2.6754385965,0.5724459064,0.5741959417,0.9779660702,0.9956140518,546,282.2635547947
LSTM,BPIC_2013_closed,10,0.45,3,GLL,1,greedy,0.9564668417,0.9291329086,2.8203389831,2.7894736842,0.5594602997,0.5552141924,0.9779660702,1.0,546,282.2635547947
LSTM,BPIC_2013_closed,10,0.45,3,GLL,2,temperature,0.9564668417,0.9291329086,1.1,0.5833333333,0.8451523901,0.9226866931,0.9542372823,1.0,546,282.2635547947
LSTM,BPIC_2013_closed,10,0.45,3,GLL,2,greedy,0.9564668417,0.9291329086,1.0898305085,0.5789473684,0.8465345532,0.9228955486,0.9542372823,1.0,546,282.2635547947
LSTM,BPIC_2013_closed,10,0.45,3,GLL,3,temperature,0.9564668417,0.9291329086,0.5474576271,0.3684210526,0.9370510988,0.9579832679,0.8711864352,1.0,546,282.2635547947
LSTM,BPIC_2013_closed,10,0.45,3,GLL,3,greedy,0.9564668417,0.9291329086,0.5474576271,0.3684210526,0.9371217203,0.9579832679,0.8711864352,1.0,546,282.2635547947
LSTM,BPIC_2013_closed,10,0.45,3,LLL,1,temperature,0.9665624917,0.97458525,1.9338983051,1.3859649123,0.7289298189,0.8017888173,0.9728813171,0.9956140518,555,29.0823051129
LSTM,BPIC_2013_closed,10,0.45,3,LLL,1,greedy,0.9665624917,0.97458525,1.3288135593,0.8026315789,0.784134274,0.8822164428,0.9779660702,1.0,555,29.0823051129
LSTM,BPIC_2013_closed,10,0.45,3,LLL,2,temperature,0.9665624917,0.97458525,1.0033898305,0.600877193,0.8740112681,0.9376579875,0.9542372823,0.9956140518,555,29.0823051129
LSTM,BPIC_2013_closed,10,0.45,3,LLL,2,greedy,0.9665624917,0.97458525,0.7627118644,0.3771929825,0.8983985098,0.9607517796,0.9542372823,1.0,555,29.0823051129
LSTM,BPIC_2013_closed,10,0.45,3,LLL,3,temperature,0.9665624917,0.97458525,0.6593220339,0.5526315789,0.9381924738,0.9559573698,0.8677965999,0.9868420959,555,29.0823051129
LSTM,BPIC_2013_closed,10,0.45,3,LLL,3,greedy,0.9665624917,0.97458525,0.513559322,0.2850877193,0.9453867335,0.9739607115,0.8711864352,1.0,555,29.0823051129
LSTM,BPIC_2013_closed,10,0.45,4,baseline,1,temperature,0.974534446,0.9720293134,1.7677966102,1.25,0.7389859605,0.7928878043,0.8728813529,0.9122806787,1589,54.2944807699
LSTM,BPIC_2013_closed,10,0.45,4,baseline,1,greedy,0.974534446,0.9720293134,1.3474576271,0.8464912281,0.7842714814,0.8740461774,0.9728813171,1.0,1589,54.2944807699
LSTM,BPIC_2013_closed,10,0.45,4,baseline,2,temperature,0.974534446,0.9720293134,0.9423728814,0.7719298246,0.8829961614,0.9256222892,0.8305084705,0.947368443,1589,54.2944807699
LSTM,BPIC_2013_closed,10,0.45,4,baseline,2,greedy,0.974534446,0.9720293134,0.7033898305,0.4210526316,0.90910876,0.9524353154,0.8949152231,1.0,1589,54.2944807699
LSTM,BPIC_2013_closed,10,0.45,4,baseline,3,temperature,0.974534446,0.9720293134,0.5152542373,0.4078947368,0.9458811111,0.9575735123,0.8203389645,0.9692982435,1589,54.2944807699
LSTM,BPIC_2013_closed,10,0.45,4,baseline,3,greedy,0.974534446,0.9720293134,0.4474576271,0.298245614,0.9549905806,0.9722550585,0.8338983059,0.9956140518,1589,54.2944807699
LSTM,BPIC_2013_closed,10,0.45,4,GLL,1,temperature,0.9567602038,0.9297839552,2.7372881356,2.6535087719,0.574101078,0.5778979049,0.9779660702,1.0,582,301.9117775289
LSTM,BPIC_2013_closed,10,0.45,4,GLL,1,greedy,0.9567602038,0.9297839552,2.8016949153,2.7763157895,0.5624781905,0.5574071749,0.9779660702,1.0,582,301.9117775289
LSTM,BPIC_2013_closed,10,0.45,4,GLL,2,temperature,0.9567602038,0.9297839552,1.0813559322,0.5789473684,0.8483222241,0.9235328255,0.9525423646,1.0,582,301.9117775289
LSTM,BPIC_2013_closed,10,0.45,4,GLL,2,greedy,0.9567602038,0.9297839552,1.0813559322,0.5701754386,0.8478339882,0.9243575369,0.9542372823,1.0,582,301.9117775289
LSTM,BPIC_2013_closed,10,0.45,4,GLL,3,temperature,0.9567602038,0.9297839552,0.5474576271,0.3728070175,0.9370652231,0.9576699847,0.8711864352,1.0,582,301.9117775289
LSTM,BPIC_2013_closed,10,0.45,4,GLL,3,greedy,0.9567602038,0.9297839552,0.5474576271,0.3684210526,0.9371217203,0.9579832679,0.8711864352,1.0,582,301.9117775289
LSTM,BPIC_2013_closed,10,0.45,4,LLL,1,temperature,0.9661607146,0.9735484123,1.8711864407,1.3157894737,0.7321788829,0.7935574076,0.9762711525,1.0,540,28.2910274919
LSTM,BPIC_2013_closed,10,0.45,4,LLL,1,greedy,0.9661607146,0.9735484123,1.3779661017,0.8464912281,0.7781045457,0.8740461774,0.9779660702,1.0,540,28.2910274919
LSTM,BPIC_2013_closed,10,0.45,4,LLL,2,temperature,0.9661607146,0.9735484123,1.1966101695,0.649122807,0.8690245701,0.9310481013,0.9508474469,0.9956140518,540,28.2910274919
LSTM,BPIC_2013_closed,10,0.45,4,LLL,2,greedy,0.9661607146,0.9735484123,0.7559322034,0.4210526316,0.8986897393,0.9524353154,0.9542372823,1.0,540,28.2910274919
LSTM,BPIC_2013_closed,10,0.45,4,LLL,3,temperature,0.9661607146,0.9735484123,0.7050847458,0.399122807,0.931684862,0.961904038,0.8694915175,0.9956140518,540,28.2910274919
LSTM,BPIC_2013_closed,10,0.45,4,LLL,3,greedy,0.9661607146,0.9735484123,0.5,0.2763157895,0.9466014227,0.9746568964,0.8711864352,1.0,540,28.2910274919
LSTM,BPIC_2013_closed,10,0.45,5,baseline,1,temperature,0.9749808729,0.9713782817,1.7610169492,1.399122807,0.7378883681,0.7893465203,0.8745762706,0.9078947306,1485,50.9887288981
LSTM,BPIC_2013_closed,10,0.45,5,baseline,1,greedy,0.9749808729,0.9713782817,1.3491525424,0.8464912281,0.7832451161,0.8740461774,0.9559322,1.0,1485,50.9887288981
LSTM,BPIC_2013_closed,10,0.45,5,baseline,2,temperature,0.9749808729,0.9713782817,0.8237288136,0.5394736842,0.8937349332,0.9349061494,0.8627118468,0.9561403394,1485,50.9887288981
LSTM,BPIC_2013_closed,10,0.45,5,baseline,2,greedy,0.9749808729,0.9713782817,0.7033898305,0.4210526316,0.909155841,0.9524353154,0.8898304701,1.0,1485,50.9887288981
LSTM,BPIC_2013_closed,10,0.45,5,baseline,3,temperature,0.9749808729,0.9713782817,0.6254237288,0.451754386,0.9453134185,0.9549364247,0.8084745407,0.9649122953,1485,50.9887288981
LSTM,BPIC_2013_closed,10,0.45,5,baseline,3,greedy,0.9749808729,0.9713782817,0.4440677966,0.298245614,0.9554613904,0.9722550585,0.8338983059,0.9956140518,1485,50.9887288981
LSTM,BPIC_2013_closed,10,0.45,5,GLL,1,temperature,0.9562691331,0.9291329086,2.6542372881,2.600877193,0.5857859656,0.5862327109,0.9779660702,1.0,538,278.9171204669
LSTM,BPIC_2013_closed,10,0.45,5,GLL,1,greedy,0.9562691331,0.9291329086,2.8033898305,2.7763157895,0.5626174157,0.5574071749,0.9779660702,1.0,538,278.9171204669
LSTM,BPIC_2013_closed,10,0.45,5,GLL,2,temperature,0.9562691331,0.9291329086,1.0881355932,0.5789473684,0.8469623175,0.9229999763,0.9542372823,1.0,538,278.9171204669
LSTM,BPIC_2013_closed,10,0.45,5,GLL,2,greedy,0.9562691331,0.9291329086,1.0847457627,0.5701754386,0.8474035335,0.9243575369,0.9542372823,1.0,538,278.9171204669
LSTM,BPIC_2013_closed,10,0.45,5,GLL,3,temperature,0.9562691331,0.9291329086,0.5491525424,0.3684210526,0.9369233076,0.9579832679,0.8711864352,1.0,538,278.9171204669
LSTM,BPIC_2013_closed,10,0.45,5,GLL,3,greedy,0.9562691331,0.9291329086,0.5474576271,0.3684210526,0.9371217203,0.9579832679,0.8711864352,1.0,538,278.9171204669
LSTM,BPIC_2013_closed,10,0.45,5,LLL,1,temperature,0.9669196427,0.9754533172,1.8881355932,1.6578947368,0.7341686848,0.7789084325,0.9711863995,0.9824561477,610,33.1788331508
LSTM,BPIC_2013_closed,10,0.45,5,LLL,1,greedy,0.9669196427,0.9754533172,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,610,33.1788331508
LSTM,BPIC_2013_closed,10,0.45,5,LLL,2,temperature,0.9669196427,0.9754533172,0.9593220339,0.7456140351,0.8846541163,0.9220511781,0.9525423646,0.9956140518,610,33.1788331508
LSTM,BPIC_2013_closed,10,0.45,5,LLL,2,greedy,0.9669196427,0.9754533172,0.7610169492,0.3771929825,0.8989681897,0.9607517796,0.9525423646,1.0,610,33.1788331508
LSTM,BPIC_2013_closed,10,0.45,5,LLL,3,temperature,0.9669196427,0.9754533172,0.8898305085,0.4692982456,0.9261951467,0.9578153027,0.8677965999,0.9956140518,610,33.1788331508
LSTM,BPIC_2013_closed,10,0.45,5,LLL,3,greedy,0.9669196427,0.9754533172,0.5322033898,0.2763157895,0.9440590498,0.9746568964,0.8711864352,1.0,610,33.1788331508
LSTM,BPIC_2013_closed,10,0.45,6,baseline,1,temperature,0.9746683776,0.9724633396,1.7288135593,1.1842105263,0.727478899,0.8061686845,0.8745762706,0.8859649301,1584,54.1378847901
LSTM,BPIC_2013_closed,10,0.45,6,baseline,1,greedy,0.9746683776,0.9724633396,1.3474576271,0.8464912281,0.7842714814,0.8740461774,0.9728813171,1.0,1584,54.1378847901
LSTM,BPIC_2013_closed,10,0.45,6,baseline,2,temperature,0.9746683776,0.9724633396,0.9186440678,0.6929824561,0.8817713117,0.921909013,0.8372881413,0.9561403394,1584,54.1378847901
LSTM,BPIC_2013_closed,10,0.45,6,baseline,2,greedy,0.9746683776,0.9724633396,0.7,0.4210526316,0.9094854078,0.9524353154,0.9016948938,1.0,1584,54.1378847901
LSTM,BPIC_2013_closed,10,0.45,6,baseline,3,temperature,0.9746683776,0.9724633396,0.613559322,0.3903508772,0.9434852333,0.9623265124,0.8135592937,0.9780701995,1584,54.1378847901
LSTM,BPIC_2013_closed,10,0.45,6,baseline,3,greedy,0.9746683776,0.9724633396,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1584,54.1378847901
LSTM,BPIC_2013_closed,10,0.45,6,GLL,1,temperature,0.9552168489,0.9336419702,2.713559322,2.649122807,0.5769219012,0.5794558864,0.9762711525,1.0,573,297.6167530031
LSTM,BPIC_2013_closed,10,0.45,6,GLL,1,greedy,0.9552168489,0.9336419702,2.6966101695,2.6535087719,0.5794132188,0.5775878349,0.9779660702,1.0,573,297.6167530031
LSTM,BPIC_2013_closed,10,0.45,6,GLL,2,temperature,0.9552168489,0.9336419702,1.1033898305,0.5789473684,0.8458925398,0.9229999763,0.9542372823,1.0,573,297.6167530031
LSTM,BPIC_2013_closed,10,0.45,6,GLL,2,greedy,0.9552168489,0.9336419702,1.0830508475,0.5701754386,0.8475918575,0.9243575369,0.9542372823,1.0,573,297.6167530031
LSTM,BPIC_2013_closed,10,0.45,6,GLL,3,temperature,0.9552168489,0.9336419702,0.5508474576,0.3684210526,0.9367585241,0.9579832679,0.8711864352,1.0,573,297.6167530031
LSTM,BPIC_2013_closed,10,0.45,6,GLL,3,greedy,0.9552168489,0.9336419702,0.5491525424,0.3684210526,0.9369602997,0.9579832679,0.8711864352,1.0,573,297.6167530031
LSTM,BPIC_2013_closed,10,0.45,6,LLL,1,temperature,0.9669642746,0.9728973657,1.9559322034,1.548245614,0.7244100853,0.8027562161,0.9694915414,0.9780701995,650,33.9971931721
LSTM,BPIC_2013_closed,10,0.45,6,LLL,1,greedy,0.9669642746,0.9728973657,1.3677966102,0.8464912281,0.7792297811,0.8740461774,0.9779660702,1.0,650,33.9971931721
LSTM,BPIC_2013_closed,10,0.45,6,LLL,2,temperature,0.9669642746,0.9728973657,1.2338983051,0.5745614035,0.8702297371,0.9379597325,0.9406779408,0.9956140518,650,33.9971931721
LSTM,BPIC_2013_closed,10,0.45,6,LLL,2,greedy,0.9669642746,0.9728973657,0.7525423729,0.4210526316,0.8992829596,0.9524353154,0.9542372823,1.0,650,33.9971931721
LSTM,BPIC_2013_closed,10,0.45,6,LLL,3,temperature,0.9669642746,0.9728973657,0.9338983051,0.4342105263,0.9266176735,0.9570003023,0.8627118468,1.0,650,33.9971931721
LSTM,BPIC_2013_closed,10,0.45,6,LLL,3,greedy,0.9669642746,0.9728973657,0.6898305085,0.3333333333,0.9426851214,0.9720601267,0.8644067645,0.9956140518,650,33.9971931721
LSTM,BPIC_2013_closed,10,0.45,7,baseline,1,temperature,0.9744898021,0.9713782668,1.7203389831,1.3859649123,0.7279713485,0.7888409099,0.8661016822,0.8991228342,1611,54.5015963018
LSTM,BPIC_2013_closed,10,0.45,7,baseline,1,greedy,0.9744898021,0.9713782668,1.3423728814,0.8464912281,0.7852225172,0.8740461774,0.9559322,1.0,1611,54.5015963018
LSTM,BPIC_2013_closed,10,0.45,7,baseline,2,temperature,0.9744898021,0.9713782668,1.0898305085,0.7280701754,0.8761986094,0.9190061333,0.8186440468,0.9561403394,1611,54.5015963018
LSTM,BPIC_2013_closed,10,0.45,7,baseline,2,greedy,0.9744898021,0.9713782668,0.7,0.4210526316,0.9094854078,0.9524353154,0.9016948938,1.0,1611,54.5015963018
LSTM,BPIC_2013_closed,10,0.45,7,baseline,3,temperature,0.9744898021,0.9713782668,0.5593220339,0.451754386,0.9488606477,0.9566524997,0.8101694584,0.9780701995,1611,54.5015963018
LSTM,BPIC_2013_closed,10,0.45,7,baseline,3,greedy,0.9744898021,0.9713782668,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1611,54.5015963018
LSTM,BPIC_2013_closed,10,0.45,7,GLL,1,temperature,0.9564668417,0.928915903,2.6983050847,2.6885964912,0.5784587589,0.5708507732,0.9745762348,0.9956140518,546,283.4315105951
LSTM,BPIC_2013_closed,10,0.45,7,GLL,1,greedy,0.9564668417,0.928915903,2.8101694915,2.7894736842,0.5615063046,0.5552141924,0.9779660702,1.0,546,283.4315105951
LSTM,BPIC_2013_closed,10,0.45,7,GLL,2,temperature,0.9564668417,0.928915903,1.0762711864,0.5964912281,0.8489450382,0.9205807338,0.9542372823,1.0,546,283.4315105951
LSTM,BPIC_2013_closed,10,0.45,7,GLL,2,greedy,0.9564668417,0.928915903,1.0898305085,0.5789473684,0.8465345532,0.9228955486,0.9542372823,1.0,546,283.4315105951
LSTM,BPIC_2013_closed,10,0.45,7,GLL,3,temperature,0.9564668417,0.928915903,0.5677966102,0.3640350877,0.9358182497,0.958714262,0.8711864352,1.0,546,283.4315105951
LSTM,BPIC_2013_closed,10,0.45,7,GLL,3,greedy,0.9564668417,0.928915903,0.5457627119,0.3684210526,0.937347709,0.9579832679,0.8711864352,1.0,546,283.4315105951
LSTM,BPIC_2013_closed,10,0.45,7,LLL,1,temperature,0.9668749869,0.9756703228,1.9559322034,1.3421052632,0.7163590418,0.7960380561,0.9762711525,1.0,536,28.0823393492
LSTM,BPIC_2013_closed,10,0.45,7,LLL,1,greedy,0.9668749869,0.9756703228,1.3288135593,0.8026315789,0.784134274,0.8822164428,0.9779660702,1.0,536,28.0823393492
LSTM,BPIC_2013_closed,10,0.45,7,LLL,2,temperature,0.9668749869,0.9756703228,1.1491525424,0.6754385965,0.868980959,0.9308666704,0.9525423646,0.9956140518,536,28.0823393492
LSTM,BPIC_2013_closed,10,0.45,7,LLL,2,greedy,0.9668749869,0.9756703228,0.7542372881,0.3771929825,0.8991141407,0.9607517796,0.9542372823,1.0,536,28.0823393492
LSTM,BPIC_2013_closed,10,0.45,7,LLL,3,temperature,0.9668749869,0.9756703228,0.7033898305,0.4561403509,0.9314024668,0.9576278097,0.8711864352,1.0,536,28.0823393492
LSTM,BPIC_2013_closed,10,0.45,7,LLL,3,greedy,0.9668749869,0.9756703228,0.5084745763,0.2763157895,0.9457068841,0.9746568964,0.8711864352,1.0,536,28.0823393492
LSTM,BPIC_2013_closed,10,0.45,8,baseline,1,temperature,0.9745790899,0.9718123078,1.6881355932,1.2412280702,0.7332021064,0.8082900402,0.8864406943,0.9166666865,1630,55.2569582867
LSTM,BPIC_2013_closed,10,0.45,8,baseline,1,greedy,0.9745790899,0.9718123078,1.3491525424,0.8464912281,0.7832451161,0.8740461774,0.9559322,1.0,1630,55.2569582867
LSTM,BPIC_2013_closed,10,0.45,8,baseline,2,temperature,0.9745790899,0.9718123078,1.0033898305,0.7675438596,0.8829906764,0.921250248,0.8474575877,0.9517543912,1630,55.2569582867
LSTM,BPIC_2013_closed,10,0.45,8,baseline,2,greedy,0.9745790899,0.9718123078,0.7033898305,0.4210526316,0.909061679,0.9524353154,0.8966101408,1.0,1630,55.2569582867
LSTM,BPIC_2013_closed,10,0.45,8,baseline,3,temperature,0.9745790899,0.9718123078,0.6898305085,0.5921052632,0.9388067386,0.9455992376,0.8118643761,0.9517543912,1630,55.2569582867
LSTM,BPIC_2013_closed,10,0.45,8,baseline,3,greedy,0.9745790899,0.9718123078,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1630,55.2569582867
LSTM,BPIC_2013_closed,10,0.45,8,GLL,1,temperature,0.9560204029,0.9297357351,2.6457627119,2.5833333333,0.585481957,0.5879453258,0.9745762348,0.9956140518,566,293.4896140648
LSTM,BPIC_2013_closed,10,0.45,8,GLL,1,greedy,0.9560204029,0.9297357351,2.7050847458,2.6403508772,0.5778279349,0.5795371526,0.9779660702,1.0,566,293.4896140648
LSTM,BPIC_2013_closed,10,0.45,8,GLL,2,temperature,0.9560204029,0.9297357351,1.1,0.5526315789,0.845562331,0.927490369,0.9542372823,1.0,566,293.4896140648
LSTM,BPIC_2013_closed,10,0.45,8,GLL,2,greedy,0.9560204029,0.9297357351,1.0813559322,0.5657894737,0.8479281502,0.9251929588,0.9542372823,1.0,566,293.4896140648
LSTM,BPIC_2013_closed,10,0.45,8,GLL,3,temperature,0.9560204029,0.9297357351,0.5440677966,0.3684210526,0.9376544079,0.9579832679,0.8694915175,1.0,566,293.4896140648
LSTM,BPIC_2013_closed,10,0.45,8,GLL,3,greedy,0.9560204029,0.9297357351,0.5457627119,0.3684210526,0.937347709,0.9579832679,0.8711864352,1.0,566,293.4896140648
LSTM,BPIC_2013_closed,10,0.45,8,LLL,1,temperature,0.9676594436,0.975019291,1.6881355932,1.4385964912,0.7311324039,0.7906004679,0.9779660702,1.0,551,29.671173275
LSTM,BPIC_2013_closed,10,0.45,8,LLL,1,greedy,0.9676594436,0.975019291,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,551,29.671173275
LSTM,BPIC_2013_closed,10,0.45,8,LLL,2,temperature,0.9676594436,0.975019291,1.0847457627,0.6140350877,0.8707643247,0.9295073764,0.9491525292,1.0,551,29.671173275
LSTM,BPIC_2013_closed,10,0.45,8,LLL,2,greedy,0.9676594436,0.975019291,0.7881355932,0.3771929825,0.897254442,0.9607517796,0.9542372823,1.0,551,29.671173275
LSTM,BPIC_2013_closed,10,0.45,8,LLL,3,temperature,0.9676594436,0.975019291,0.6389830508,0.5438596491,0.9350807341,0.9510331335,0.8694915175,1.0,551,29.671173275
LSTM,BPIC_2013_closed,10,0.45,8,LLL,3,greedy,0.9676594436,0.975019291,0.5152542373,0.2894736842,0.9451701609,0.9737170468,0.8711864352,1.0,551,29.671173275
LSTM,BPIC_2013_closed,10,0.45,9,baseline,1,temperature,0.9748915911,0.9718123078,1.7033898305,1.3333333333,0.7367933035,0.7964882333,0.8762711883,0.9122806787,1046,35.62819394
LSTM,BPIC_2013_closed,10,0.45,9,baseline,1,greedy,0.9748915911,0.9718123078,1.3491525424,0.8464912281,0.7832451161,0.8740461774,0.9559322,1.0,1046,35.62819394
LSTM,BPIC_2013_closed,10,0.45,9,baseline,2,temperature,0.9748915911,0.9718123078,0.9203389831,0.6359649123,0.8872379637,0.9247524386,0.8694915175,0.9429824352,1046,35.62819394
LSTM,BPIC_2013_closed,10,0.45,9,baseline,2,greedy,0.9748915911,0.9718123078,0.7033898305,0.4210526316,0.909061679,0.9524353154,0.8966101408,1.0,1046,35.62819394
LSTM,BPIC_2013_closed,10,0.45,9,baseline,3,temperature,0.9748915911,0.9718123078,0.6152542373,0.4956140351,0.939636261,0.9529402785,0.805084765,0.9868420959,1046,35.62819394
LSTM,BPIC_2013_closed,10,0.45,9,baseline,3,greedy,0.9748915911,0.9718123078,0.4440677966,0.298245614,0.9553672285,0.9722550585,0.8406779766,0.9956140518,1046,35.62819394
LSTM,BPIC_2013_closed,10,0.45,9,GLL,1,temperature,0.9556058645,0.9338590056,2.506779661,2.548245614,0.6014389849,0.5863162531,0.9779660702,1.0,631,327.7234960911
LSTM,BPIC_2013_closed,10,0.45,9,GLL,1,greedy,0.9556058645,0.9338590056,2.6983050847,2.6535087719,0.5792719758,0.5775878349,0.9779660702,1.0,631,327.7234960911
LSTM,BPIC_2013_closed,10,0.45,9,GLL,2,temperature,0.9556058645,0.9338590056,0.9559322034,0.5350877193,0.8640681213,0.9295615191,0.9542372823,1.0,631,327.7234960911
LSTM,BPIC_2013_closed,10,0.45,9,GLL,2,greedy,0.9556058645,0.9338590056,0.9457627119,0.5307017544,0.8654771878,0.9296346185,0.9542372823,1.0,631,327.7234960911
LSTM,BPIC_2013_closed,10,0.45,9,GLL,3,temperature,0.9556058645,0.9338590056,0.5406779661,0.3771929825,0.9384217667,0.9567301351,0.8711864352,1.0,631,327.7234960911
LSTM,BPIC_2013_closed,10,0.45,9,GLL,3,greedy,0.9556058645,0.9338590056,0.5389830508,0.3771929825,0.9385872227,0.9567301351,0.8711864352,1.0,631,327.7234960911
LSTM,BPIC_2013_closed,10,0.45,9,LLL,1,temperature,0.9675446332,0.9743682444,1.8457627119,1.3245614035,0.7282179062,0.7999688901,0.9762711525,1.0,535,28.9389996324
LSTM,BPIC_2013_closed,10,0.45,9,LLL,1,greedy,0.9675446332,0.9743682444,1.3389830508,0.8026315789,0.7830090386,0.8822164428,0.9779660702,1.0,535,28.9389996324
LSTM,BPIC_2013_closed,10,0.45,9,LLL,2,temperature,0.9675446332,0.9743682444,1.1423728814,0.6359649123,0.8674998718,0.9338194226,0.9525423646,0.9956140518,535,28.9389996324
LSTM,BPIC_2013_closed,10,0.45,9,LLL,2,greedy,0.9675446332,0.9743682444,0.7491525424,0.3771929825,0.8998156473,0.9607517796,0.9542372823,1.0,535,28.9389996324
